organization_id,sales_order,date_create,status,code,client_id,tvz_id,cost_price,price_b2b_gross,price_b2c_gross,quantity
1,2051033070,2022-08-20T12:55:11.481,0,22896,25680,1128,71.87,102.74,109.93,2
1,2051033071,2022-08-20T13:06:02.385,0,47397,10392,1366,266.42,300.14,321.15,20
15,2051033072,2022-08-20T13:06:02.678,0,50419,34959,8290,583.10,596.05,639.08,1
1,2051033073,2022-08-20T13:06:03.694,0,28741,57742,66,1880.55,2322.42,2435.60,1
14,2051033074,2022-08-20T13:06:03.968,4,54261,70747,7836,258.20,266.90,285.59,1
2,2051033075,2022-08-20T13:06:04.876,0,53620,16704,2665,5178.40,5902.65,6168.75,1
14,2051033076,2022-08-20T13:17:02.050,0,21693,70570,7733,185.75,224.55,248.95,1
7,2051033077,2022-08-20T13:28:06.054,0,66466,12027,4725,305.83,432.08,462.33,2
5,2051033078,2022-08-20T13:28:06.338,0,66019,56542,3281,273.97,427.05,456.94,1
1,2051033079,2022-08-20T13:28:06.717,0,47026,9970,798,60.93,86.61,92.68,10
1,2051033080,2022-08-20T13:39:02.791,0,52719,9788,1455,3066.29,3127.28,3284.83,1
1,2051033081,2022-08-20T13:39:03.013,0,20265,23704,180,922.62,1191.52,1274.92,1
14,2051033082,2022-08-20T13:39:03.255,0,66647,53418,8143,79.49,91.95,101.30,2
14,2051033082,2022-08-20T13:39:03.255,0,47217,53418,8143,9.80,19.79,26.94,2
5,2051033083,2022-08-20T13:50:02.512,0,60726,39666,3765,799.02,921.60,987.17,2
1,2051033084,2022-08-20T13:50:03.145,0,58187,43925,480,692.82,879.00,933.29,1
1,2051033084,2022-08-20T13:50:03.145,0,56871,43925,480,218.34,275.97,295.29,1
13,2051033085,2022-08-20T13:50:03.381,0,1177,21151,7194,499.48,584.18,625.07,1
7,2051033086,2022-08-20T14:01:10.077,0,57783,1027,4798,1165.16,1201.18,1281.39,1
5,2051033087,2022-08-20T14:01:10.617,0,42509,55271,4035,229.00,320.29,342.71,1
1,2051033088,2022-08-20T14:12:01.740,0,40864,30323,342,610.75,691.66,736.07,1
1,2051033089,2022-08-20T14:12:02.094,0,41110,23864,180,288.78,405.90,434.31,1
1,2051033090,2022-08-20T14:12:02.371,0,60015,66434,1296,431.08,794.67,850.31,1
1,2051033091,2022-08-20T14:23:02.299,0,60015,66434,1304,431.08,794.67,850.31,1
7,2051033092,2022-08-20T14:23:02.613,0,11966,54012,4809,1712.35,1877.30,2001.29,1
5,2051033093,2022-08-20T14:23:02.818,0,20041,51516,3861,249.77,284.50,304.99,1
15,2051033094,2022-08-20T14:23:03.109,0,65602,49850,8321,640.21,715.42,767.32,1
5,2051033095,2022-08-20T14:23:03.760,0,44211,41077,3576,529.62,687.92,736.07,2
5,2051033096,2022-08-20T14:34:05.146,0,2700,37978,3375,259.47,265.90,284.51,3
1,2051033097,2022-08-20T14:34:05.577,0,38605,32366,1563,83.41,120.86,129.32,1
1,2051033097,2022-08-20T14:34:05.577,0,62352,32366,1563,17.19,52.38,56.04,1
1,2051033097,2022-08-20T14:34:05.577,0,61769,32366,1563,313.00,406.15,435.39,1
5,2051033098,2022-08-20T14:34:06.032,0,26779,13964,3249,96.29,107.76,133.63,2
5,2051033098,2022-08-20T14:34:06.032,0,49672,13964,3249,135.95,150.59,172.43,1
5,2051033098,2022-08-20T14:34:06.032,0,47969,13964,3249,173.48,191.93,220.93,1
5,2051033098,2022-08-20T14:34:06.032,0,53469,13964,3249,133.44,161.22,176.74,2
5,2051033098,2022-08-20T14:34:06.032,0,13432,13964,3249,106.84,121.78,144.41,1
1,2051033099,2022-08-20T14:55:02.672,2,38234,2671,582,1009.07,1089.78,1166.07,1
14,2051033100,2022-08-20T14:55:03.221,0,46958,11190,8145,764.90,846.05,905.27,1
1,2051033101,2022-08-20T14:55:04.121,0,58573,47572,545,173.88,180.29,192.91,8
1,2051033102,2022-08-20T14:55:04.757,3,66080,1972,1514,75.19,110.14,118.55,4
1,2051033102,2022-08-20T14:55:04.757,3,3375,1972,1514,211.26,244.75,261.88,2
1,2051033102,2022-08-20T14:55:04.757,3,55548,1972,1514,20.03,25.35,28.02,6
13,2051033103,2022-08-20T14:55:05.169,0,55560,21386,7659,1201.34,1817.13,1936.63,1
5,2051033104,2022-08-20T15:06:05.209,0,47474,41312,3619,534.35,730.86,783.49,2
5,2051033104,2022-08-20T15:06:05.209,0,42502,41312,3619,722.31,1004.31,1076.62,1
5,2051033104,2022-08-20T15:06:05.209,0,485,41312,3619,666.96,757.41,810.43,1
1,2051033105,2022-08-20T15:17:02.471,0,60847,67574,480,213.85,295.11,315.77,1
13,2051033106,2022-08-20T15:17:02.893,0,6726,41857,6722,459.54,484.51,585.19,2
2,2051033107,2022-08-20T15:28:02.466,0,57375,60527,2154,89.61,92.45,113.17,2
2,2051033107,2022-08-20T15:28:02.466,0,14950,60527,2154,49.43,64.80,92.68,1
7,2051033108,2022-08-20T15:28:02.733,0,2939,8848,4549,430.94,481.55,516.22,1
1,2051033109,2022-08-20T15:28:03.002,0,11445,2778,610,39.68,62.44,66.82,3
1,2051033109,2022-08-20T15:28:03.002,0,11716,2778,610,25.57,37.27,39.87,2
1,2051033109,2022-08-20T15:28:03.002,0,13065,2778,610,62.13,101.72,108.85,1
13,2051033110,2022-08-20T15:28:03.361,0,21001,1539,7218,5.82,15.11,16.17,10
13,2051033110,2022-08-20T15:28:03.361,0,28972,1539,7218,38.52,66.47,71.13,1
13,2051033111,2022-08-20T15:39:02.075,0,37274,52005,7193,198.18,281.01,300.68,1
5,2051033112,2022-08-20T15:39:02.442,0,55238,37072,3873,3135.19,3752.81,4015.51,1
1,2051033113,2022-08-20T15:39:02.649,0,52122,31092,858,307.12,364.61,390.13,1
1,2051033114,2022-08-20T15:49:02.604,0,43553,23550,852,71.05,206.48,220.93,1
5,2051033115,2022-08-20T15:49:02.913,0,42287,51706,3287,391.72,521.73,558.25,2
8,2051033116,2022-08-20T15:49:03.685,0,65886,9324,5418,190.24,308.20,329.78,1
13,2051033117,2022-08-20T15:49:03.891,0,209,61590,7207,361.19,443.16,474.19,1
2,2051033118,2022-08-20T16:00:04.260,0,64511,36645,2354,1223.46,1321.28,1409.63,1
1,2051033119,2022-08-20T16:00:04.675,0,67149,3107,449,276.97,318.63,339.48,1
1,2051033120,2022-08-20T16:00:05.123,0,44255,50823,1596,25.54,78.36,105.61,5
5,2051033121,2022-08-20T16:11:02.115,0,60847,19789,3725,213.85,296.12,316.84,1
1,2051033122,2022-08-20T16:11:02.407,0,48753,11364,117,188.11,224.84,244.64,1
1,2051033122,2022-08-20T16:11:02.407,0,60402,11364,117,11.76,28.16,34.49,1
1,2051033122,2022-08-20T16:11:02.407,0,59538,11364,117,29.11,56.41,60.35,1
1,2051033122,2022-08-20T16:11:02.407,0,7941,11364,117,22.97,27.21,32.33,1
7,2051033123,2022-08-20T16:11:02.757,0,20287,36480,4939,644.87,796.69,852.46,1
1,2051033124,2022-08-20T16:11:03.106,3,3375,1972,1514,211.26,244.75,261.88,3
1,2051033124,2022-08-20T16:11:03.106,3,66078,1972,1514,39.68,53.67,58.20,6
5,2051033125,2022-08-20T16:22:02.856,0,66014,17160,3883,573.95,690.94,739.30,2
5,2051033126,2022-08-20T16:33:02.559,0,51460,37859,3220,669.08,770.56,825.52,1
1,2051033127,2022-08-20T16:33:03.464,3,61532,60523,224,53.89,73.52,78.67,50
1,2051033128,2022-08-20T16:33:03.727,0,53550,62095,662,5567.82,6370.69,6829.38,1
5,2051033129,2022-08-20T16:33:06.052,0,65314,18579,4148,411.13,577.05,618.60,1
5,2051033130,2022-08-20T16:44:03.076,3,56929,51654,3419,1412.35,1589.91,1700.61,2
5,2051033131,2022-08-20T16:44:03.299,3,59844,18834,3567,185.72,234.68,251.10,1
1,2051033132,2022-08-20T16:44:03.546,3,61532,60523,224,53.89,73.52,78.67,20
1,2051033133,2022-08-20T16:44:03.784,0,48507,9668,1042,2561.27,3024.61,3236.33,1
5,2051033134,2022-08-20T16:44:04.077,3,38604,71421,3403,85.00,118.85,127.17,2
1,2051033135,2022-08-20T16:55:01.655,3,61532,60523,224,53.89,73.52,78.67,15
1,2051033136,2022-08-20T16:55:02.208,0,45832,32825,789,101.97,134.96,144.41,6
6,2051033137,2022-08-20T17:05:03.304,0,15173,35223,4269,115.42,172.23,184.29,2
7,2051033138,2022-08-20T17:05:04.546,0,11966,54863,4674,1712.35,1877.30,2001.29,1
7,2051033138,2022-08-20T17:05:04.546,0,48418,54863,4674,532.92,646.62,691.88,1
7,2051033138,2022-08-20T17:05:04.546,0,47634,54863,4674,148.31,168.89,192.91,2
7,2051033138,2022-08-20T17:05:04.546,0,56965,54863,4674,290.81,347.84,372.88,1
15,2051033139,2022-08-20T17:05:04.903,0,61092,21303,8448,428.39,484.43,524.84,2
15,2051033139,2022-08-20T17:05:04.903,0,4006,21303,8448,508.94,587.36,630.45,1
1,2051033140,2022-08-20T17:05:06.377,3,61532,60523,224,53.89,73.52,78.67,10
5,2051033141,2022-08-20T17:16:04.281,0,61770,41312,3619,455.15,577.05,618.60,1
1,2051033142,2022-08-20T17:16:04.603,4,57602,25114,639,405.03,422.78,451.56,2
13,2051033143,2022-08-20T17:16:04.807,0,49682,70862,6958,145.50,203.46,217.70,1
1,2051033144,2022-08-20T17:48:01.876,0,61409,46140,1069,8.02,13.09,14.01,30
1,2051033145,2022-08-20T17:48:02.107,3,61532,60523,224,53.89,73.52,78.67,8
1,2051033146,2022-08-20T17:58:02.710,0,57557,9795,681,482.85,591.23,632.61,1
1,2051033147,2022-08-20T17:58:02.925,3,61532,60523,224,53.89,73.52,78.67,8
14,2051033148,2022-08-20T17:58:03.728,0,66765,13448,8127,1087.11,1209.11,1283.54,1
1,2051033149,2022-08-20T18:09:01.735,3,61532,60523,224,53.89,73.52,78.67,7
7,2051033150,2022-08-20T18:19:02.728,4,12344,165,4803,359.93,467.33,500.05,1
1,2051033151,2022-08-20T18:19:03.400,0,25731,46140,1069,77.79,118.85,127.17,1
1,2051033151,2022-08-20T18:19:03.400,0,21001,46140,1069,5.82,13.09,14.01,10
14,2051033152,2022-08-20T18:19:03.675,0,29982,66428,7901,248.04,291.08,311.46,4
5,2051033153,2022-08-20T18:19:04.552,0,66852,9100,3886,614.98,1079.32,1150.98,2
1,2051033154,2022-08-20T18:30:01.787,0,50007,6552,1440,91.55,145.04,155.19,4
1,2051033155,2022-08-20T18:40:02.308,0,66035,27112,72,861.89,1000.52,1062.61,1
1,2051033156,2022-08-20T18:40:02.971,0,51449,68312,666,1437.27,1795.84,1921.54,1
13,2051033157,2022-08-20T18:40:03.252,0,65890,51954,7502,157.94,257.84,275.89,1
1,2051033158,2022-08-20T18:51:01.711,0,14417,25547,301,228.19,298.13,319.00,2
1,2051033159,2022-08-20T19:01:02.444,0,12647,48472,1083,59.28,66.75,85.14,8
1,2051033160,2022-08-20T19:12:02.689,0,22700,67520,122,283.01,358.39,384.74,1
1,2051033161,2022-08-20T19:12:02.998,0,65555,2147,690,122.47,255.82,273.74,1
1,2051033161,2022-08-20T19:12:02.998,0,42599,2147,690,388.70,467.66,498.98,1
5,2051033162,2022-08-20T19:23:01.817,0,41713,41054,3477,46.60,79.57,85.14,3
5,2051033163,2022-08-20T19:33:01.942,0,57953,18901,4031,2297.84,2595.03,2764.30,1
1,2051033164,2022-08-20T19:33:02.229,0,41109,10043,1450,281.71,344.47,368.57,1
13,2051033165,2022-08-20T19:44:02.555,0,59770,13381,7239,312.50,315.25,337.32,3
15,2051033166,2022-08-20T19:44:02.943,0,44115,52270,8359,687.52,775.41,829.83,1
7,2051033167,2022-08-20T19:44:03.646,0,46805,36557,4600,155.56,207.48,222.01,1
1,2051033168,2022-08-20T19:55:01.821,0,56927,47575,1290,789.79,891.96,946.22,1
5,2051033169,2022-08-20T20:25:02.200,0,22540,20228,3345,683.56,780.58,835.22,1
13,2051033170,2022-08-20T20:35:02.741,0,60030,7591,7129,75.74,89.79,115.31,1
13,2051033170,2022-08-20T20:35:02.741,0,56860,7591,7129,182.11,227.62,243.56,1
13,2051033170,2022-08-20T20:35:02.741,0,65012,7591,7129,378.16,503.57,543.16,1
13,2051033170,2022-08-20T20:35:02.741,0,46094,7591,7129,113.40,253.68,297.45,1
13,2051033170,2022-08-20T20:35:02.741,0,47751,7591,7129,38.74,84.89,102.38,2
5,2051033171,2022-08-20T20:35:03.842,4,22456,40425,3619,1822.95,2305.47,2466.86,1
5,2051033172,2022-08-20T20:35:04.102,0,38741,51702,3293,477.73,549.91,589.50,1
5,2051033173,2022-08-20T20:46:01.797,0,58060,65315,3320,673.59,758.42,811.51,1
5,2051033174,2022-08-20T20:46:02.035,0,27634,9042,3105,38.60,48.35,51.73,5
1,2051033175,2022-08-20T20:46:02.334,0,29955,22120,626,30.18,58.30,62.51,18
1,2051033175,2022-08-20T20:46:02.334,0,1947,22120,626,73.28,106.77,114.24,10
15,2051033176,2022-08-20T20:46:02.765,0,59742,49566,8349,73.28,81.47,89.45,3
13,2051033177,2022-08-20T20:57:02.448,0,50421,21165,7301,182.41,245.30,262.96,1
8,2051033178,2022-08-20T20:57:02.777,4,17484,1248,5382,543.88,558.96,599.20,1
1,2051033179,2022-08-20T21:07:02.509,0,20267,10537,119,969.68,1249.93,1337.43,1
9,2051033180,2022-08-20T21:07:03.131,0,55217,35035,5963,2826.91,3177.31,3385.06,1
1,2051033181,2022-08-20T21:07:03.676,0,46285,12499,372,16.41,26.19,28.02,2
1,2051033181,2022-08-20T21:07:03.676,0,47414,12499,372,302.39,345.27,403.06,1
1,2051033181,2022-08-20T21:07:03.676,0,67053,12499,372,3.02,6.05,6.47,20
13,2051033182,2022-08-20T21:07:04.274,0,12392,20815,7249,69.03,94.68,101.30,1
13,2051033182,2022-08-20T21:07:04.274,0,45540,20815,7249,244.98,353.60,404.14,1
2,2051033183,2022-08-20T21:18:02.241,0,44389,24793,1872,1303.96,1414.46,1515.25,2
15,2051033184,2022-08-20T21:18:02.560,0,51879,42132,8458,316.96,317.92,344.86,1
1,2051033185,2022-08-20T21:18:03.549,3,53153,63619,774,129.91,156.49,183.21,6
1,2051033186,2022-08-20T21:29:02.531,0,49579,47821,121,429.28,563.02,602.43,3
5,2051033187,2022-08-20T21:29:02.798,0,58740,38477,3795,146.65,228.63,244.64,1
1,2051033188,2022-08-20T21:29:03.131,0,58145,34113,1105,44.72,50.66,64.66,1
1,2051033188,2022-08-20T21:29:03.131,0,896,34113,1105,384.17,437.31,466.64,1
1,2051033189,2022-08-20T21:40:01.754,4,38234,13532,512,1009.07,1089.78,1166.07,1
15,2051033190,2022-08-20T21:40:02.175,0,64880,52153,8600,620.81,767.11,822.29,1
1,2051033191,2022-08-20T21:51:02.652,0,1177,63002,1069,499.48,604.35,642.31,1
1,2051033192,2022-08-20T21:51:03.018,0,39210,69595,1202,349.01,457.81,489.28,1
7,2051033193,2022-08-20T21:51:03.287,0,60289,15256,4522,292.22,352.52,377.20,2
7,2051033194,2022-08-20T21:51:03.465,0,59538,36735,4963,29.11,56.41,60.35,4
1,2051033195,2022-08-20T22:12:01.917,0,3845,48028,1171,324.20,334.39,357.80,2
5,2051033196,2022-08-20T22:12:02.332,0,43519,20517,3298,264.05,333.39,356.72,1
5,2051033196,2022-08-20T22:12:02.332,0,62804,20517,3298,16.22,46.33,49.57,1
2,2051033197,2022-08-20T22:12:02.680,0,15561,56343,2700,615.98,639.45,677.87,1
1,2051033198,2022-08-20T22:12:03.034,0,42070,26014,571,192.77,275.97,295.29,1
1,2051033198,2022-08-20T22:12:03.034,0,7655,26014,571,164.33,213.52,228.47,1
5,2061089175,2022-08-20T22:13:37.711,0,53152,72321,3555,251.76,271.44,310.38,1
1,2051033199,2022-08-20T22:23:02.792,0,22588,3469,510,146.04,189.35,202.61,5
1,2051033200,2022-08-20T22:23:03.186,0,14319,1732,514,729.57,917.81,974.24,1
1,2051033201,2022-08-20T22:23:03.476,0,58795,2417,661,32.91,53.38,57.12,7
1,2051033202,2022-08-20T22:34:02.136,0,57072,2655,864,909.91,1160.29,1241.51,1
8,2051033203,2022-08-20T22:34:02.464,0,1842,55962,5490,7860.59,13950.68,14927.22,2
1,2051033204,2022-08-20T22:34:02.775,0,41642,60021,1179,1789.92,2033.80,2137.08,1
1,2051033205,2022-08-20T22:45:01.825,0,22455,58487,1036,1162.90,1495.69,1600.38,1
1,2051033206,2022-08-20T22:55:05.129,0,66465,62132,855,2546.55,2915.52,3061.75,1
1,2051033206,2022-08-20T22:55:05.129,0,61397,62132,855,224.59,272.64,312.53,1
1,2051033207,2022-08-20T23:06:02.107,0,47934,24843,1364,783.27,1127.71,1185.47,2
7,2051033208,2022-08-20T23:16:02.381,0,14488,7614,4871,226.16,316.26,338.40,3
2,2051033209,2022-08-20T23:26:02.476,0,44513,8895,2516,189.45,229.02,242.49,1
2,2051033209,2022-08-20T23:26:02.476,0,50414,8895,2516,414.05,491.60,519.45,1
7,2051033210,2022-08-20T23:26:02.931,0,52850,15178,4550,237.09,300.14,321.15,2
1,2051033211,2022-08-20T23:48:01.832,0,56251,32476,1332,1959.02,2037.38,2176.95,1
2,2051033212,2022-08-20T23:48:02.132,4,45925,16505,2589,445.69,597.18,625.07,2
13,2051033213,2022-08-20T23:48:02.900,0,42006,21275,7302,173.81,188.37,212.31,1
13,2051033213,2022-08-20T23:48:02.900,0,45785,21275,7302,26.13,30.53,37.72,1
2,2051033214,2022-08-20T23:48:03.230,0,45925,16505,1678,445.69,597.18,625.07,1
2,2051033215,2022-08-20T23:48:03.607,0,58456,1816,2473,116.57,146.45,157.34,2
2,2051033216,2022-08-20T23:59:02.193,0,45925,16505,1678,445.69,597.18,625.07,1
13,2051033217,2022-08-21T00:20:02.774,0,39637,1241,7197,400.60,582.16,622.91,1
13,2051033217,2022-08-21T00:20:02.774,0,42038,1241,7197,346.87,507.63,543.16,1
1,2051033218,2022-08-21T00:41:05.949,0,55605,35909,598,32.74,155.82,167.04,1
1,2051033218,2022-08-21T00:41:05.949,0,47026,35909,598,60.93,86.61,92.68,1
1,2051033219,2022-08-21T00:41:06.437,0,60552,65013,599,105.89,188.28,202.61,1
1,2051033219,2022-08-21T00:41:06.437,0,66797,65013,599,135.06,159.63,172.43,1
5,2051033220,2022-08-21T00:52:01.886,0,46143,61638,3306,238.57,306.15,338.40,4
1,2051033221,2022-08-21T00:52:02.332,2,51987,44144,880,7529.36,8677.90,9302.71,1
9,2051033222,2022-08-21T01:12:02.798,0,48261,12916,5943,1431.38,1716.26,1836.40,1
1,2051033223,2022-08-21T01:44:02.013,0,20461,28635,451,810.46,995.11,1064.77,1
1,2051033223,2022-08-21T01:44:02.013,0,38926,28635,451,1039.23,1153.32,1214.57,1
1,2051033223,2022-08-21T01:44:02.013,0,56158,28635,451,330.33,373.67,399.83,1
1,2051033223,2022-08-21T01:44:02.013,0,51336,28635,451,67.21,85.35,100.23,1
1,2051033223,2022-08-21T01:44:02.013,0,55884,28635,451,284.07,324.75,347.02,1
1,2051033223,2022-08-21T01:44:02.013,0,55274,28635,451,524.89,600.82,638.00,2
5,2051033224,2022-08-21T01:44:02.812,0,21008,39426,3863,353.93,491.51,525.92,1
15,2051033225,2022-08-21T02:58:02.313,0,1391,34954,8313,539.57,615.58,660.63,1
1,2051033226,2022-08-21T03:09:01.856,0,53153,67764,60,129.91,156.49,183.21,1
1,2051033226,2022-08-21T03:09:01.856,0,38133,67764,60,68.19,73.87,89.45,1
11,2051033227,2022-08-21T03:51:02.385,0,40533,21895,6428,536.03,659.71,705.89,1
14,2051033228,2022-08-21T04:35:03.142,0,22455,21607,7826,1162.90,1495.69,1600.38,1
13,2051033229,2022-08-21T07:14:05.736,3,11417,13029,6862,31.41,44.32,47.42,1
13,2051033229,2022-08-21T07:14:05.736,3,60147,13029,6862,248.77,203.52,233.86,1
13,2051033229,2022-08-21T07:14:05.736,3,6711,13029,6862,124.91,144.72,165.97,1
2,2051033230,2022-08-21T07:35:05.343,0,66019,55121,2658,273.97,425.48,581.96,1
1,2051033231,2022-08-21T07:35:05.668,0,22333,51177,1229,538.18,763.45,816.90,1
8,2051033232,2022-08-21T07:35:06.050,0,61925,69812,5398,13.26,79.57,85.14,1
8,2051033232,2022-08-21T07:35:06.050,0,63235,69812,5398,244.96,277.98,297.45,2
8,2051033232,2022-08-21T07:35:06.050,0,47376,69812,5398,361.15,415.14,461.26,1
8,2051033232,2022-08-21T07:35:06.050,0,704,69812,5398,47.04,42.17,53.89,1
11,2051033233,2022-08-21T07:56:05.556,0,5687,21916,6390,42.21,61.44,65.74,5
2,2051033234,2022-08-21T07:56:06.066,0,66460,7082,2143,160.74,258.04,272.66,1
13,2051033235,2022-08-21T08:07:02.394,0,43698,13028,6660,5.23,13.09,14.01,1
13,2051033235,2022-08-21T08:07:02.394,0,20034,13028,6660,44.01,47.71,59.27,1
13,2051033235,2022-08-21T08:07:02.394,0,7941,13028,6660,22.97,26.67,31.25,1
13,2051033235,2022-08-21T08:07:02.394,0,67053,13028,6660,3.02,6.05,6.47,17
15,2051033236,2022-08-21T08:18:02.549,0,67176,21007,8314,27.43,61.80,70.05,1
15,2051033236,2022-08-21T08:18:02.549,0,51514,21007,8314,43.50,49.18,56.04,1
15,2051033236,2022-08-21T08:18:02.549,0,64779,21007,8314,41.16,79.86,92.68,1
15,2051033237,2022-08-21T08:29:06.143,0,63235,52105,8307,244.96,268.61,309.30,1
5,2051033238,2022-08-21T08:40:02.337,4,66019,40632,3631,273.97,458.27,490.35,2
5,2051033239,2022-08-21T08:50:08.957,0,41751,53719,3753,299.68,333.39,356.72,2
5,2051033239,2022-08-21T08:50:08.957,0,48919,53719,3753,428.14,479.19,546.39,1
7,2051033240,2022-08-21T09:01:02.412,0,212,12731,4625,393.10,463.31,495.74,2
1,2051033241,2022-08-21T09:01:02.730,0,53153,61867,1366,129.91,156.49,168.12,2
14,2051033242,2022-08-21T09:12:05.442,0,20256,57064,8051,656.87,810.80,867.55,1
5,2051033243,2022-08-21T09:12:06.818,0,58284,55609,3443,1754.81,1988.79,2118.76,1
7,2051033244,2022-08-21T09:12:07.099,0,59769,7112,4958,532.38,591.23,632.61,1
1,2051033245,2022-08-21T09:12:07.334,0,65703,61430,1563,167.89,186.33,199.37,3
2,2051033246,2022-08-21T09:23:01.916,2,1841,65147,1811,542.82,829.83,876.17,2
1,2051033247,2022-08-21T09:23:02.159,0,60535,16082,1634,36.53,44.33,50.65,10
8,2051033248,2022-08-21T09:34:02.559,0,9171,49778,5355,3006.07,3400.89,3623.23,1
15,2051033249,2022-08-21T09:34:02.823,0,45297,33863,8394,293.87,331.02,381.51,1
1,2051033250,2022-08-21T09:34:03.596,0,40348,60251,799,366.97,435.65,465.57,1
7,2051033251,2022-08-21T09:34:03.869,4,45302,35438,4564,1657.60,1896.08,2019.61,3
5,2051033252,2022-08-21T09:56:02.622,0,15435,53842,3592,1354.39,1783.74,1908.61,1
5,2051033252,2022-08-21T09:56:02.622,0,2085,53842,3592,364.38,454.25,486.04,1
13,2051033253,2022-08-21T10:07:02.544,0,43648,1307,7450,32.92,71.52,76.52,3
12,2051033254,2022-08-21T10:07:02.818,0,56745,21571,6624,186.43,321.29,343.79,1
8,2051033255,2022-08-21T10:07:03.670,0,46992,1873,5429,1202.58,1294.11,1379.46,1
2,2051033256,2022-08-21T10:07:03.884,0,55755,54216,1722,80.22,103.18,125.01,2
5,2051033257,2022-08-21T10:18:06.171,0,47816,18587,4200,361.84,1444.32,1545.42,1
1,2051033258,2022-08-21T10:18:06.416,0,52866,16277,134,339.48,399.86,427.85,1
1,2051033259,2022-08-21T10:18:06.648,0,66995,71665,1421,30.37,63.68,78.67,2
1,2051033259,2022-08-21T10:18:06.648,0,41113,71665,1421,137.29,164.69,178.90,1
1,2051033260,2022-08-21T10:18:06.907,0,52866,16277,134,339.48,399.86,427.85,2
1,2051033261,2022-08-21T10:18:07.097,0,49116,29618,1010,257.71,283.03,302.83,1
11,2051033262,2022-08-21T10:29:03.195,0,18229,13190,6383,174.41,252.81,270.50,1
1,2051033263,2022-08-21T10:29:03.552,0,18335,59167,1578,467.23,533.82,571.18,1
8,2051033264,2022-08-21T10:29:03.885,0,46992,1873,5429,1202.58,1294.11,1379.46,1
8,2051033264,2022-08-21T10:29:03.885,0,56374,1873,5429,109.58,124.79,144.41,1
8,2051033264,2022-08-21T10:29:03.885,0,51719,1873,5429,63.61,80.61,91.60,3
8,2051033265,2022-08-21T10:29:04.228,0,40852,21310,5763,1502.17,1929.36,2056.25,2
13,2051033266,2022-08-21T10:29:04.456,0,56745,53461,7344,186.43,342.45,366.42,1
13,2051033266,2022-08-21T10:29:04.456,0,22902,53461,7344,102.00,154.10,164.89,1
5,2051033267,2022-08-21T10:40:04.176,4,66019,40632,3631,273.97,458.27,490.35,2
5,2051033268,2022-08-21T10:40:04.746,4,37808,17684,3448,377.66,427.08,458.02,2
1,2051033269,2022-08-21T10:40:05.468,0,66015,11016,1422,1060.58,1285.44,1355.75,1
1,2051033270,2022-08-21T11:02:02.143,0,46569,15992,1213,356.87,477.76,510.83,4
1,2051033270,2022-08-21T11:02:02.143,0,44211,15992,1213,529.62,623.45,667.10,5
13,2051033271,2022-08-21T11:02:03.074,0,18484,13407,7116,14.98,19.39,23.71,10
1,2051033272,2022-08-21T11:02:03.653,0,39211,43049,966,349.01,457.81,489.28,1
1,2061089176,2022-08-21T11:10:42.228,0,18671,72264,569,19.60,44.32,47.42,6
1,2051033273,2022-08-21T11:13:02.122,0,29901,33705,57,206.62,261.87,280.20,2
5,2051033274,2022-08-21T11:13:02.491,0,7279,61510,3882,91.42,122.88,131.48,5
15,2051033275,2022-08-21T11:13:02.813,0,53152,52269,8361,251.76,273.70,314.69,1
13,2051033276,2022-08-21T11:13:05.687,0,20247,8695,7230,776.20,865.18,925.74,1
15,2051033277,2022-08-21T11:24:06.582,0,47501,49570,8344,322.22,338.03,389.05,1
5,2051033278,2022-08-21T11:24:07.498,0,21640,18539,3516,295.73,359.56,384.74,1
2,2051033279,2022-08-21T11:24:07.744,0,917,7469,2744,119.36,132.97,150.88,2
1,2051033280,2022-08-21T11:24:07.982,0,65076,16276,853,1003.08,1217.77,1280.31,1
5,2051033281,2022-08-21T11:35:01.708,0,13618,19132,3413,709.77,794.67,850.31,2
5,2051033281,2022-08-21T11:35:01.708,0,15442,19132,3413,140.61,341.63,366.42,1
5,2051033281,2022-08-21T11:35:01.708,0,16176,19132,3413,28.83,36.65,44.19,1
5,2051033281,2022-08-21T11:35:01.708,0,60068,19132,3413,340.25,403.57,472.03,3
5,2051033281,2022-08-21T11:35:01.708,0,57710,19132,3413,132.52,168.34,184.29,1
2,2051033282,2022-08-21T11:35:02.291,4,52979,36504,2500,286.84,331.73,424.61,1
1,2051033283,2022-08-21T11:35:02.564,0,60944,50823,1596,122.20,196.40,210.15,1
1,2051033283,2022-08-21T11:35:02.564,0,61925,50823,1596,13.26,58.42,62.51,2
1,2051033283,2022-08-21T11:35:02.564,0,5059,50823,1596,13.15,32.23,34.49,2
1,2051033284,2022-08-21T11:35:02.913,4,40893,66153,1502,227.65,250.79,268.35,1
5,2051033285,2022-08-21T11:35:03.183,4,209,39247,3659,361.19,448.20,479.58,1
7,2051033286,2022-08-21T11:46:02.064,0,14488,7614,4871,226.16,316.26,338.40,3
13,2051033287,2022-08-21T11:57:05.940,0,7351,13523,7326,374.24,435.11,465.57,1
1,2051033288,2022-08-21T11:57:06.134,0,55621,25379,710,866.58,1379.46,1449.51,3
1,2051033289,2022-08-21T11:57:06.424,4,35044,29022,910,501.36,589.21,630.45,1
15,2051033290,2022-08-21T11:57:06.636,0,46562,57998,8556,70.32,89.99,104.54,3
